0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.90427,0.044644,0.015049,0.0079664,0.0050729,0.0035746,0.0026854,0.0021085,0.00171,0.0014215,0.001205,0.0010376,0.00090522,0.0007984,0.00071077,0.00063786,0.00057644,0.00052414,0.00047919,0.00044022,0.00040618,0.00037625,0.00034977,0.00032621,0.00030514,0.00028621,0.00026913,0.00025366,0.00023959,0.00022676,0.00021502,0.00020424,0.00019431,0.00018515,0.00017668,0.00016883
0,0,0,0,0,0.067647,0.88403,0.023081,0.0076364,0.0039985,0.0025266,0.0017696,0.0013229,0.0010344,0.00083593,0.00069269,0.0005855,0.00050289,0.0004377,0.00038522,0.00034225,0.00030657,0.00027657,0.00025107,0.00022918,0.00021024,0.00019372,0.00017921,0.00016638,0.00015499,0.00014481,0.00013568,0.00012745,0.00012,0.00011324,0.00010707,0.00010143,9.626e-005,9.1505e-005,8.712e-005,8.3068e-005
0,0,0,0,0,0.036852,0.050721,0.86378,0.023772,0.0077195,0.0039981,0.0025068,0.0017453,0.0012983,0.001011,0.00081405,0.00067243,0.00056676,0.00048555,0.00042162,0.00037026,0.00032831,0.00029354,0.00026435,0.00023959,0.00021836,0.00020002,0.00018405,0.00017004,0.00015768,0.0001467,0.00013691,0.00012814,0.00012024,0.0001131,0.00010661,0.00010071,9.5323e-005,9.0384e-005,8.5845e-005,8.1664e-005
0,0,0,0,0,0.025994,0.029416,0.045913,0.84354,0.027548,0.0087804,0.0044982,0.0027986,0.0019368,0.0014337,0.0011118,0.000892,0.00073449,0.00061731,0.0005275,0.00045697,0.00040044,0.00035437,0.00031625,0.00028431,0.00025725,0.0002341,0.00021413,0.00019676,0.00018154,0.00016813,0.00015624,0.00014565,0.00013616,0.00012763,0.00011993,0.00011295,0.00010659,0.0001008,9.549e-005,9.0618e-005
0,0,0,0,0,0.019943,0.021239,0.025657,0.04565,0.8233,0.032777,0.010254,0.0051959,0.0032077,0.0022066,0.0016255,0.0012553,0.0010035,0.00082368,0.00069031,0.00058836,0.0005085,0.00044465,0.0003927,0.0003498,0.00031393,0.00028359,0.00025768,0.00023535,0.00021595,0.00019899,0.00018406,0.00017084,0.00015908,0.00014855,0.0001391,0.00013057,0.00012285,0.00011583,0.00010943,0.00010358
0,0,0,0,0,0.015962,0.016477,0.018311,0.023836,0.047836,0.80306,0.038831,0.011923,0.0059762,0.003661,0.0025033,0.001835,0.0014112,0.0011241,0.00091975,0.00076864,0.00065345,0.00056343,0.00049162,0.00043331,0.00038527,0.00034516,0.00031129,0.00028241,0.00025756,0.00023601,0.00021719,0.00020064,0.00018601,0.000173,0.00016138,0.00015095,0.00014155,0.00013305,0.00012533,0.0001183
0,0,0,0,0,0.01319,0.013317,0.014174,0.016561,0.023245,0.051504,0.78281,0.045286,0.013648,0.0067664,0.0041131,0.0027956,0.0020392,0.0015618,0.0012396,0.001011,0.00084251,0.00071442,0.00061456,0.00053507,0.00047067,0.00041771,0.00037357,0.00033636,0.00030469,0.00027748,0.00025391,0.00023335,0.0002153,0.00019936,0.00018521,0.00017258,0.00016125,0.00015106,0.00014185,0.00013349
0,0,0,0,0,0.01127,0.011149,0.011511,0.012703,0.015637,0.023481,0.056046,0.76257,0.05182,0.015328,0.0075169,0.004534,0.0030632,0.0022235,0.0016959,0.0013412,0.0010904,0.0009061,0.00076636,0.0006577,0.0005714,0.00050163,0.00044435,0.00039671,0.00035662,0.00032254,0.0002933,0.00026802,0.000246,0.00022669,0.00020965,0.00019455,0.00018108,0.00016902,0.00015817,0.00014838
0,0,0,0,0,0.010034,0.0097063,0.0097489,0.010331,0.011838,0.015295,0.02426,0.06103,0.74233,0.058199,0.016897,0.0081962,0.0049056,0.0032944,0.0023796,0.0018074,0.0014242,0.0011543,0.00095645,0.00080688,0.00069085,0.00059891,0.00052473,0.00046395,0.00041349,0.00037109,0.00033511,0.0003043,0.00027768,0.00025453,0.00023426,0.0002164,0.00020057,0.00018648,0.00017388,0.00016256
0,0,0,0,0,0.0094258,0.0088678,0.0086403,0.0088248,0.0096036,0.011401,0.015343,0.025363,0.066122,0.72209,0.06425,0.018309,0.0087845,0.0052171,0.0034826,0.0025032,0.0018934,0.0014867,0.0012011,0.0009924,0.00083506,0.00071331,0.00061704,0.00053954,0.00047616,0.00042363,0.00037958,0.00034225,0.00031032,0.00028279,0.00025887,0.00023796,0.00021955,0.00020326,0.00018878,0.00017583
0,0,0,0,0,0.0095196,0.0086317,0.0080974,0.00794,0.0082396,0.0091882,0.011242,0.015622,0.026599,0.071021,0.70184,0.069795,0.019521,0.0092644,0.0054597,0.0036227,0.0025911,0.0019518,0.001527,0.0012297,0.0010132,0.0008504,0.00072471,0.00062555,0.00054589,0.00048087,0.00042708,0.00038204,0.00034394,0.0003114,0.00028339,0.00025908,0.00023784,0.00021918,0.00020269,0.00018804
0,0,0,0,0,0.010635,0.0091724,0.0081791,0.0076166,0.0074903,0.0078719,0.0089564,0.011223,0.015973,0.027766,0.075331,0.6816,0.074536,0.020461,0.0096054,0.0056169,0.0037047,0.0026368,0.001978,0.0015419,0.0012378,0.001017,0.00085137,0.00072384,0.00062346,0.00054298,0.00047742,0.00042328,0.00037802,0.0003398,0.0003072,0.00027918,0.0002549,0.00023371,0.00021512,0.0001987
0,0,0,0,0,0.013684,0.011043,0.009194,0.0079836,0.0073202,0.0071735,0.0075934,0.0087667,0.011183,0.016191,0.028551,0.078308,0.66136,0.077801,0.020962,0.0097338,0.005648,0.0037029,0.0026226,0.0019592,0.0015218,0.0012178,0.00099771,0.00083308,0.00070663,0.00060733,0.00052787,0.00046328,0.00041003,0.00036559,0.00032812,0.00029621,0.00026882,0.00024511,0.00022446,0.00020636
0,0,0,0,0,0.021236,0.015775,0.012019,0.0095033,0.0079137,0.0070512,0.0068154,0.0072108,0.0083954,0.010841,0.015886,0.028294,0.0782,0.64111,0.077886,0.020597,0.0094603,0.005447,0.0035497,0.0025018,0.0018612,0.0014405,0.0011491,0.00093874,0.00078183,0.00066161,0.00056741,0.00049219,0.00043116,0.00038094,0.0003391,0.00030388,0.00027393,0.00024825,0.00022606,0.00020676
