0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.92569,0.066225,0.0056898,0.0013539,0.00048885,0.00022183,0.00011632,6.7391e-005,4.2001e-005,2.7678e-005,1.9059e-005,1.36e-005,9.9939e-006,7.5274e-006,5.79e-006,4.5351e-006,3.6086e-006,2.9114e-006,2.378e-006,1.9637e-006,1.6375e-006,1.3777e-006,1.1685e-006,9.983e-007,8.5864e-007,7.4308e-007,6.4673e-007,5.6583e-007,4.9746e-007,4.3934e-007,3.8964e-007,3.4693e-007,3.1004e-007,2.7803e-007,2.5014e-007,2.2574e-007
0,0,0,0,0,0.049475,0.91453,0.031565,0.0030174,0.0007642,0.00028843,0.00013546,7.3051e-005,4.3339e-005,2.7572e-005,1.8502e-005,1.2949e-005,9.3763e-006,6.983e-006,5.3248e-006,4.1428e-006,3.2795e-006,2.6356e-006,2.1464e-006,1.7686e-006,1.4726e-006,1.2378e-006,1.0493e-006,8.963e-007,7.7102e-007,6.6752e-007,5.8132e-007,5.0901e-007,4.4793e-007,3.9602e-007,3.5164e-007,3.135e-007,2.8054e-007,2.5194e-007,2.27e-007,2.0517e-007
0,0,0,0,0,0.09032,0.0030109,0.90338,0.0028296,0.00030094,8.1127e-005,3.2006e-005,1.5557e-005,8.6282e-006,5.2418e-006,3.404e-006,2.326e-006,1.6545e-006,1.2158e-006,9.1765e-007,7.0842e-007,5.5749e-007,4.4603e-007,3.6203e-007,2.9759e-007,2.4738e-007,2.0771e-007,1.7597e-007,1.5029e-007,1.293e-007,1.1199e-007,9.7597e-008,8.553e-008,7.5344e-008,6.6689e-008,5.9292e-008,5.2932e-008,4.7437e-008,4.2666e-008,3.8504e-008,3.4858e-008
0,0,0,0,0,0.10351,0.0017993,0.0011339,0.89223,0.0011157,0.00013202,3.7883e-005,1.5622e-005,7.8587e-006,4.4827e-006,2.7887e-006,1.8486e-006,1.2863e-006,9.2992e-007,6.9341e-007,5.3044e-007,4.1457e-007,3.2999e-007,2.6683e-007,2.1874e-007,1.815e-007,1.5221e-007,1.2886e-007,1.1004e-007,9.4688e-008,8.2051e-008,7.1556e-008,6.2767e-008,5.5353e-008,4.9056e-008,4.3674e-008,3.9048e-008,3.5048e-008,3.1574e-008,2.8542e-008,2.5884e-008
0,0,0,0,0,0.10855,0.005634,0.00084681,0.0017626,0.88108,0.0017497,0.00023036,7.0357e-005,3.0328e-005,1.5789e-005,9.2627e-006,5.9008e-006,3.9927e-006,2.8291e-006,2.0787e-006,1.5729e-006,1.2195e-006,9.6491e-007,7.7686e-007,6.3488e-007,5.2566e-007,4.4024e-007,3.7246e-007,3.1797e-007,2.7367e-007,2.3727e-007,2.0708e-007,1.8183e-007,1.6055e-007,1.4248e-007,1.2703e-007,1.1376e-007,1.0228e-007,9.2299e-008,8.3585e-008,7.594e-008
0,0,0,0,0,0.10281,0.012947,0.0021999,0.001553,0.0046988,0.86993,0.0046758,0.0006849,0.00022266,0.00010032,5.4056e-005,3.2614e-005,2.1276e-005,1.4695e-005,1.0603e-005,7.9179e-006,6.08e-006,4.7773e-006,3.8269e-006,3.1164e-006,2.5741e-006,2.1525e-006,1.8196e-006,1.5531e-006,1.337e-006,1.1598e-006,1.0131e-006,8.9059e-007,7.8737e-007,6.9977e-007,6.2492e-007,5.6056e-007,5.0489e-007,4.5649e-007,4.1419e-007,3.7704e-007
0,0,0,0,0,0.082136,0.019422,0.0051775,0.002436,0.0034061,0.012501,0.85878,0.012447,0.0020285,0.00070191,0.00033058,0.00018435,0.00011439,7.6414e-005,5.3875e-005,3.9583e-005,3.0043e-005,2.341e-005,1.8642e-005,1.5119e-005,1.2453e-005,1.0396e-005,8.7801e-006,7.4918e-006,6.4509e-006,5.5996e-006,4.8962e-006,4.3092e-006,3.8152e-006,3.3962e-006,3.0382e-006,2.7303e-006,2.4639e-006,2.2322e-006,2.0295e-006,1.8514e-006
0,0,0,0,0,0.05343,0.019623,0.007645,0.0037163,0.0032022,0.0058839,0.025109,0.84762,0.024993,0.0045317,0.0016691,0.0008217,0.00047423,0.00030265,0.00020702,0.00014899,0.00011147,8.5988e-005,6.7994e-005,5.4876e-005,4.5056e-005,3.7538e-005,3.1671e-005,2.7016e-005,2.3268e-005,2.0212e-005,1.7691e-005,1.5592e-005,1.3826e-005,1.2329e-005,1.105e-005,9.9503e-006,8.9983e-006,8.1696e-006,7.4444e-006,6.8064e-006
0,0,0,0,0,0.031041,0.015469,0.0079445,0.0044622,0.003187,0.0036466,0.0076564,0.037402,0.83647,0.037192,0.007503,0.0029414,0.0015136,0.00090409,0.0005934,0.00041566,0.00030536,0.00023263,0.00018239,0.00014635,0.00011971,9.9507e-005,8.3854e-005,7.1504e-005,6.1602e-005,5.3554e-005,4.6931e-005,4.1422e-005,3.6795e-005,3.2874e-005,2.9525e-005,2.6645e-005,2.415e-005,2.1978e-005,2.0074e-005,1.8399e-005
0,0,0,0,0,0.01861,0.01145,0.0071474,0.0046254,0.0032751,0.0028573,0.0036868,0.0083304,0.046081,0.82532,0.045733,0.010265,0.0042835,0.002304,0.0014243,0.00096144,0.00068963,0.00051715,0.00040119,0.00031969,0.00026032,0.0002158,0.0001816,0.00015479,0.0001334,0.00011608,0.00010186,9.0049e-005,8.0143e-005,7.1755e-005,6.4592e-005,5.8429e-005,5.309e-005,4.8437e-005,4.4357e-005,4.0761e-005
0,0,0,0,0,0.012526,0.0089167,0.0063879,0.0046401,0.0034779,0.0028042,0.0026705,0.0035594,0.0082883,0.051236,0.81417,0.050684,0.012657,0.0056218,0.0031608,0.0020222,0.0014039,0.0010312,0.00078935,0.00062357,0.000505,0.0004173,0.0003506,0.0002987,0.00025752,0.0002243,0.00019712,0.0001746,0.00015572,0.00013975,0.00012611,0.00011438,0.00010421,9.5339e-005,8.7553e-005,8.0684e-005
