0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.89285,0.09573,0.0080753,0.001901,0.00068119,0.00030729,0.00016035,9.2524e-005,5.7461e-005,3.7748e-005,2.5922e-005,1.845e-005,1.3527e-005,1.0167e-005,7.8049e-006,6.102e-006,4.8471e-006,3.9044e-006,3.1842e-006,2.6257e-006,2.1866e-006,1.8373e-006,1.5563e-006,1.3281e-006,1.141e-006,9.864e-007,8.5761e-007,7.4958e-007,6.5838e-007,5.8091e-007,5.1474e-007,4.5791e-007,4.0888e-007,3.6637e-007,3.2936e-007,2.97e-007
0,0,0,0,0,0.055973,0.88325,0.053377,0.0050595,0.0012751,0.00047958,0.00022462,0.00012087,7.1571e-005,4.5459e-005,3.0461e-005,2.1291e-005,1.5399e-005,1.1457e-005,8.7276e-006,6.7841e-006,5.3659e-006,4.3089e-006,3.5065e-006,2.8873e-006,2.4026e-006,2.0182e-006,1.7097e-006,1.4597e-006,1.255e-006,1.0859e-006,9.4525e-007,8.2727e-007,7.2767e-007,6.4305e-007,5.7075e-007,5.0862e-007,4.5498e-007,4.0844e-007,3.6787e-007,3.3237e-007
0,0,0,0,0,0.035788,0.042727,0.87365,0.041173,0.0043854,0.0011832,0.0004671,0.00022714,0.00012603,7.6591e-005,4.9752e-005,3.4005e-005,2.4194e-005,1.7781e-005,1.3424e-005,1.0365e-005,8.1578e-006,6.5278e-006,5.2992e-006,4.3565e-006,3.6219e-006,3.0414e-006,2.5769e-006,2.2011e-006,1.8939e-006,1.6406e-006,1.4298e-006,1.2531e-006,1.104e-006,9.7724e-007,8.6891e-007,7.7577e-007,6.9529e-007,6.2539e-007,5.6442e-007,5.1101e-007
0,0,0,0,0,0.060049,0.017934,0.026907,0.86405,0.026106,0.0031245,0.00090256,0.00037396,0.00018881,0.00010802,6.7373e-005,4.4758e-005,3.1204e-005,2.2598e-005,1.6877e-005,1.2929e-005,1.0118e-005,8.0636e-006,6.5277e-006,5.3569e-006,4.4492e-006,3.7347e-006,3.1647e-006,2.7047e-006,2.3293e-006,2.02e-006,1.7629e-006,1.5474e-006,1.3656e-006,1.211e-006,1.0788e-006,9.651e-007,8.6675e-007,7.8127e-007,7.0663e-007,6.4115e-007
0,0,0,0,0,0.088791,0.017448,0.0081194,0.014224,0.85445,0.013864,0.0018646,0.00057664,0.00025077,0.00013146,7.7552e-005,4.9639e-005,3.3726e-005,2.3983e-005,1.7679e-005,1.3417e-005,1.043e-005,8.273e-006,6.6759e-006,5.4674e-006,4.5358e-006,3.8058e-006,3.2255e-006,2.7582e-006,2.3777e-006,2.0645e-006,1.8045e-006,1.5866e-006,1.4027e-006,1.2464e-006,1.1126e-006,9.975e-007,8.9784e-007,8.1112e-007,7.3531e-007,6.6873e-007
0,0,0,0,0,0.10455,0.022396,0.0062053,0.0040957,0.0080017,0.84485,0.0078243,0.0011824,0.00039149,0.00017869,9.7256e-005,5.9163e-005,3.8863e-005,2.7005e-005,1.9588e-005,1.4698e-005,1.1335e-005,8.941e-006,7.1881e-006,5.8732e-006,4.8662e-006,4.0811e-006,3.4594e-006,2.9602e-006,2.5545e-006,2.2212e-006,1.9445e-006,1.7129e-006,1.5174e-006,1.3512e-006,1.2089e-006,1.0863e-006,9.8009e-007,8.8758e-007,8.066e-007,7.354e-007
0,0,0,0,0,0.11106,0.028228,0.0077297,0.0029468,0.002526,0.0053506,0.83526,0.0052434,0.00089041,0.00031561,0.00015121,8.5443e-005,5.3596e-005,3.6132e-005,2.5677e-005,1.8998e-005,1.451e-005,1.137e-005,9.1015e-006,7.4164e-006,6.1357e-006,5.143e-006,4.3604e-006,3.734e-006,3.2261e-006,2.8094e-006,2.464e-006,2.1749e-006,1.9309e-006,1.7233e-006,1.5456e-006,1.3923e-006,1.2594e-006,1.1435e-006,1.0419e-006,9.5249e-007
0,0,0,0,0,0.11262,0.033879,0.010466,0.0036147,0.0018243,0.0018904,0.0042666,0.82566,0.0041873,0.00079902,0.00030321,0.00015247,8.9452e-005,5.7859e-005,4.003e-005,2.9094e-005,2.1956e-005,1.7069e-005,1.3592e-005,1.1041e-005,9.1184e-006,7.6385e-006,6.4775e-006,5.5517e-006,4.8029e-006,4.1897e-006,3.6819e-006,3.2571e-006,2.8987e-006,2.5937e-006,2.3323e-006,2.1068e-006,1.9109e-006,1.74e-006,1.5899e-006,1.4576e-006
0,0,0,0,0,0.11124,0.038954,0.013801,0.0051032,0.0021878,0.0013943,0.0016563,0.0039392,0.81606,0.0038697,0.00082976,0.00033711,0.00017792,0.00010838,7.2283e-005,5.1323e-005,3.8149e-005,2.9366e-005,2.3238e-005,1.8804e-005,1.5499e-005,1.2974e-005,1.1005e-005,9.441e-006,8.18e-006,7.1493e-006,6.2968e-006,5.5841e-006,4.9827e-006,4.4709e-006,4.032e-006,3.6528e-006,3.3233e-006,3.0352e-006,2.7819e-006,2.5582e-006
0,0,0,0,0,0.10786,0.043178,0.017393,0.0071437,0.0031192,0.0016249,0.0012465,0.0016355,0.0040695,0.80646,0.0040002,0.00096381,0.00041921,0.00023222,0.00014687,0.00010101,7.3602e-005,5.5952e-005,4.3933e-005,3.5386e-005,2.9097e-005,2.4336e-005,2.0648e-005,1.7734e-005,1.5391e-005,1.3481e-005,1.1903e-005,1.0585e-005,9.473e-006,8.526e-006,7.7133e-006,7.0107e-006,6.3991e-006,5.8637e-006,5.3922e-006,4.975e-006
0,0,0,0,0,0.10293,0.046334,0.020934,0.0095566,0.0044899,0.0022823,0.0014074,0.0012458,0.0017599,0.0045594,0.79686,0.004483,0.0012137,0.00056518,0.00032861,0.00021578,0.00015302,0.00011443,8.8968e-005,7.1255e-005,5.842e-005,4.8813e-005,4.1429e-005,3.5627e-005,3.0982e-005,2.7204e-005,2.4088e-005,2.1486e-005,1.9292e-005,1.7422e-005,1.5817e-005,1.4427e-005,1.3216e-005,1.2153e-005,1.1217e-005,1.0386e-005
