0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.94373,0.048518,0.0051206,0.0013742,0.00054042,0.00026203,0.00014503,8.796e-005,5.7036e-005,3.8923e-005,2.7654e-005,2.0299e-005,1.5307e-005,1.1806e-005,9.2833e-006,7.4216e-006,6.0196e-006,4.9448e-006,4.1079e-006,3.447e-006,2.9186e-006,2.4914e-006,2.1424e-006,1.8547e-006,1.6155e-006,1.4151e-006,1.246e-006,1.1024e-006,9.7975e-007,8.7433e-007,7.8327e-007,7.0423e-007,6.3531e-007,5.7495e-007,5.2188e-007,4.7504e-007
0,0,0,0,0,0.035022,0.9258,0.03345,0.0037165,0.0010279,0.00041294,0.00020356,0.0001142,7.0059e-005,4.5881e-005,3.1585e-005,2.2617e-005,1.6719e-005,1.2689e-005,9.8455e-006,7.7842e-006,6.2551e-006,5.0978e-006,4.2065e-006,3.5094e-006,2.9566e-006,2.5129e-006,2.1528e-006,1.8577e-006,1.6135e-006,1.4099e-006,1.2387e-006,1.0939e-006,9.7057e-007,8.6489e-007,7.7384e-007,6.9499e-007,6.2638e-007,5.6641e-007,5.1377e-007,4.6738e-007
0,0,0,0,0,0.015303,0.035891,0.90787,0.034582,0.0040451,0.0011529,0.00047316,0.00023713,0.00013485,8.3679e-005,5.5346e-005,3.8435e-005,2.7738e-005,2.065e-005,1.5774e-005,1.2312e-005,9.788e-006,7.9056e-006,6.4739e-006,5.366e-006,4.4958e-006,3.8029e-006,3.2445e-006,2.7897e-006,2.4155e-006,2.105e-006,1.8451e-006,1.6261e-006,1.4402e-006,1.2813e-006,1.1449e-006,1.0271e-006,9.2472e-007,8.3546e-007,7.5725e-007,6.8845e-007
0,0,0,0,0,0.035514,0.010078,0.029835,0.88994,0.028925,0.0035619,0.0010462,0.00043863,0.0002235,0.00012883,8.086e-005,5.4014e-005,3.7839e-005,2.7522e-005,2.0635e-005,1.5865e-005,1.2456e-005,9.9574e-006,8.0837e-006,6.6515e-006,5.5381e-006,4.6597e-006,3.9574e-006,3.3892e-006,2.9246e-006,2.5411e-006,2.2217e-006,1.9536e-006,1.7269e-006,1.5339e-006,1.3686e-006,1.2262e-006,1.1028e-006,9.9545e-007,9.0155e-007,8.1908e-007
0,0,0,0,0,0.064361,0.014003,0.0058096,0.020095,0.87201,0.01957,0.002537,0.00076791,0.0003289,0.00017038,9.9552e-005,6.3202e-005,4.2639e-005,3.0133e-005,2.2089e-005,1.6679e-005,1.2906e-005,1.0194e-005,8.1936e-006,6.6859e-006,5.5277e-006,4.6232e-006,3.9064e-006,3.331e-006,2.8636e-006,2.48e-006,2.1623e-006,1.8968e-006,1.6731e-006,1.4835e-006,1.3215e-006,1.1824e-006,1.0622e-006,9.5785e-007,8.6676e-007,7.8691e-007
0,0,0,0,0,0.086373,0.021334,0.005884,0.0034449,0.013128,0.85408,0.012827,0.0017506,0.00054606,0.00023892,0.00012584,7.4526e-005,4.7858e-005,3.2609e-005,2.3247e-005,1.7175e-005,1.306e-005,1.0171e-005,8.0817e-006,6.5317e-006,5.3572e-006,4.4505e-006,3.739e-006,3.1727e-006,2.7162e-006,2.344e-006,2.0374e-006,1.7825e-006,1.5688e-006,1.3882e-006,1.2346e-006,1.103e-006,9.8965e-007,8.9146e-007,8.0596e-007,7.3116e-007
0,0,0,0,0,0.10023,0.028875,0.0085286,0.0029699,0.0023399,0.0094166,0.83615,0.0092227,0.0013251,0.00042597,0.0001904,0.00010196,6.1204e-005,3.9755e-005,2.7357e-005,1.9674e-005,1.4649e-005,1.1219e-005,8.7939e-006,7.0288e-006,5.7121e-006,4.709e-006,3.9307e-006,3.3172e-006,2.8268e-006,2.4298e-006,2.1048e-006,1.8361e-006,1.612e-006,1.4234e-006,1.2635e-006,1.1271e-006,1.0099e-006,9.0867e-007,8.2072e-007,7.4394e-007
0,0,0,0,0,0.10854,0.036063,0.01208,0.0042216,0.0018474,0.0018565,0.0076583,0.81822,0.0075143,0.0011366,0.00037653,0.00017193,9.3603e-005,5.6955e-005,3.7421e-005,2.6007e-005,1.8867e-005,1.4159e-005,1.092e-005,8.6152e-006,6.927e-006,5.6604e-006,4.6903e-006,3.9339e-006,3.3349e-006,2.8539e-006,2.463e-006,2.1417e-006,1.8751e-006,1.6518e-006,1.4634e-006,1.3032e-006,1.166e-006,1.0478e-006,9.454e-007,8.5621e-007
0,0,0,0,0,0.11313,0.042697,0.016172,0.0062176,0.0025542,0.0013912,0.0016906,0.0070031,0.80029,0.0068808,0.0010957,0.00037406,0.00017449,9.6582e-005,5.9568e-005,3.9587e-005,2.7787e-005,2.0335e-005,1.538e-005,1.1947e-005,9.4859e-006,7.6724e-006,6.3041e-006,5.2505e-006,4.4249e-006,3.768e-006,3.2383e-006,2.8059e-006,2.4492e-006,2.1521e-006,1.9024e-006,1.691e-006,1.5106e-006,1.3557e-006,1.2218e-006,1.1055e-006
0,0,0,0,0,0.11494,0.048577,0.02057,0.0087699,0.003834,0.0018434,0.0012288,0.0017209,0.0070575,0.78236,0.0069414,0.0011637,0.0004094,0.00019509,0.00010979,6.8635e-005,4.6138e-005,3.2707e-005,2.4146e-005,1.8406e-005,1.4398e-005,1.1506e-005,9.3621e-006,7.7348e-006,6.4752e-006,5.4832e-006,4.6903e-006,4.048e-006,3.5216e-006,3.0857e-006,2.7212e-006,2.4138e-006,2.1526e-006,1.929e-006,1.7364e-006,1.5695e-006
0,0,0,0,0,0.11452,0.053495,0.025021,0.011748,0.0055827,0.0027578,0.0015448,0.0012307,0.0019082,0.0076708,0.76444,0.0075504,0.0013326,0.00048313,0.00023519,0.00013456,8.5269e-005,5.7979e-005,4.151e-005,3.0914e-005,2.3749e-005,1.871e-005,1.5049e-005,1.2318e-005,1.0233e-005,8.6103e-006,7.3262e-006,6.295e-006,5.4561e-006,4.7657e-006,4.1916e-006,3.7099e-006,3.3022e-006,2.9546e-006,2.6561e-006,2.3982e-006
